lat,amenity,lon,name
30.2986937,place_of_worship,-97.6825445,Greater Union Baptist Church
30.2825539,place_of_worship,-97.672266,Greater Works Baptist Church
30.2182789,place_of_worship,-97.7342517,Heights Assembly of God
30.2374528,place_of_worship,-97.8785186,Hill Country Baptist Church of Oakhill
30.3341693,place_of_worship,-97.759851,Highland Park Baptist Church
30.3735214,place_of_worship,-97.7497966,Hillcrest Baptist Church
30.2403326,place_of_worship,-97.6952241,Holy Temple Church
30.3856608,place_of_worship,-97.7043769,Grant African Methodist Episcopal Worship Center
30.3040437,place_of_worship,-97.7201457,Hope In the City Church
30.3066743,place_of_worship,-97.7222915,Hyde Park Christian Church
30.3304457,place_of_worship,-97.7431171,I Am Sanctuary and Reading Room
30.3088951,place_of_worship,-97.7512056,Inner Light Ministries
30.368233,place_of_worship,-97.7888182,International Buddhist Progress Society
30.3675158,place_of_worship,-97.7202255,Gracia de El Buen Pastor
30.251856,place_of_worship,-97.7000814,Jesus Is Alive Ministries
30.2995163,place_of_worship,-97.6866386,Islamic Center of Greater Austin
30.2541444,place_of_worship,-97.7121775,Kingdom Hall of Jehovah's Witnesses
30.2649736,place_of_worship,-97.7821824,Johnson Institute
30.3286059,place_of_worship,-97.7264038,Koenig Lane Christian Church
30.2580232,place_of_worship,-97.9044797,Lake Hills Congregational Church
30.4885425,place_of_worship,-97.7655524,Lord of Life Lutheran Church
30.2385851,place_of_worship,-97.6877143,Lord's Vineyard Christian Church
30.293061,place_of_worship,-97.7258363,Lutheran Church of Saint Paul
30.315108,place_of_worship,-97.6923256,Memorial United Methodist Church
30.1766373,place_of_worship,-97.839214,Marshill Church
30.1990844,place_of_worship,-97.7828921,Monte Horeb Asamblea De Dios
30.2767056,place_of_worship,-97.6872218,New Hope African Methodist Episcopal Church
30.176552,place_of_worship,-97.7977573,Metropolitan Community Church of Austin
30.1512179,place_of_worship,-97.8330504,New Bethel African Methodist Episcopal Church
30.3016343,place_of_worship,-97.6752228,Nineteenth Street Baptist Church
30.3076154,place_of_worship,-97.7317328,Northside Church of Christ
30.3774009,place_of_worship,-97.7101698,North Austin Christian Church
30.2037865,place_of_worship,-97.7841915,New Hope Wesleyan Church
30.2286831,place_of_worship,-97.7680366,Oak Meadow Baptist Church
30.2187702,place_of_worship,-97.684195,Onion Creek Baptist Church
30.2891647,place_of_worship,-97.6394439,Open Door Bible Fellowship
30.2672323,place_of_worship,-97.7280197,Our Lady of Guadalupe Catholic Church
30.410181,place_of_worship,-97.6879613,Parmer Lane Baptist Church
30.4455326,place_of_worship,-97.831169,Peace Lutheran Church
30.2281384,place_of_worship,-97.7017074,Pentecostal Tabernacle
30.1151191,place_of_worship,-97.7482533,Pleasant Valley Baptist Church
30.2004183,place_of_worship,-97.8379328,Powerhouse of Praise Christian Fellowship Center
30.2775156,place_of_worship,-97.6866946,Pleasant Grove Baptist Church
30.2920457,place_of_worship,-97.7378354,Presbyterian Resource Center
30.3057781,place_of_worship,-97.7013414,Promise Land Church
30.14424,place_of_worship,-97.8471481,Saint John's Presbyterian Church
30.3354061,place_of_worship,-97.7413899,Saint John's United Methodist Church
30.2811369,place_of_worship,-97.7589132,Saint Luke United Methodist Church
30.2534769,place_of_worship,-97.7855555,Saint Mark's Episcopal Church
30.374196,place_of_worship,-97.7562833,Saint Matthew's Episcopal Church
30.3193336,place_of_worship,-97.823144,Saint Michael's Episcopal Church
30.2936419,place_of_worship,-97.7239274,Saint Paul Lutheran Church
30.1528278,place_of_worship,-97.833208,Saint Philip Episcopal Church
30.4200021,place_of_worship,-97.7168612,Saint Stephens Baptist Church
30.2288363,place_of_worship,-97.7895202,Sunrise Community Church
30.3005724,place_of_worship,-97.766163,Tarrytown Baptist Church
30.258035,place_of_worship,-97.7181049,Templo Bethel Pentecostes
30.2257153,place_of_worship,-97.7039605,Sinai Church
30.2040098,place_of_worship,-97.754894,Teri Road Baptist Child Care Center
30.2041056,place_of_worship,-97.7547832,Teri Road Baptist Church
30.3588783,place_of_worship,-97.8050492,Texas Interfaith Disaster Response Christian Church
30.2188538,place_of_worship,-97.8555841,The Church of Jesus Christ of Latter-day Saints
30.4943039,place_of_worship,-97.7352257,St. Philips United Methodist Church
30.378282,place_of_worship,-97.7414121,The Olde Galatia Church
30.3782885,place_of_worship,-97.7414186,The Saint Brendan Fellowship Chapel
30.401655,place_of_worship,-97.6796019,Thien Hau Temple
30.2371863,place_of_worship,-97.7595306,Trinity Abundant Life Assembly of God Church
30.3255534,place_of_worship,-97.7333379,Trinity Baptist Church
30.2135975,place_of_worship,-97.7117099,Trinity Church
30.3546621,place_of_worship,-97.6735291,Unity Center
30.3945438,place_of_worship,-97.7558381,Triumphant Love Lutheran Church
30.2171892,place_of_worship,-97.8462135,Abiding Love Lutheran Church
30.2227791,place_of_worship,-97.7717561,Agape Christian Ministries
30.2918451,place_of_worship,-97.739113,Alpha On Campus Church
30.2918456,place_of_worship,-97.7391229,All Saints Episcopal Church
30.4563194,place_of_worship,-97.8037723,Anderson Mill Baptist Church
30.308347,place_of_worship,-97.6757963,Antioch Baptist Church
30.2924877,place_of_worship,-97.7326255,Archives of the Episcopal Church
30.3646164,place_of_worship,-97.8160137,Armenian Church of Austin
30.2584944,place_of_worship,-97.7055857,Austin Area Interreligious Ministries
30.3454362,place_of_worship,-97.7528901,Ascension Lutheran Church
30.3655384,place_of_worship,-97.7165485,Austin Brethren Church
30.3931369,place_of_worship,-97.8454856,Austin Christina Fellowship
30.2207683,place_of_worship,-97.7736105,Austin Christian Tabernacle
30.3927203,place_of_worship,-97.8461001,Austin Christian Fellowship Church
30.2253489,place_of_worship,-97.6796812,Austin First Church
30.4476034,place_of_worship,-97.7993011,Bethany United Methodist Church
30.3221602,place_of_worship,-97.7349858,Cameron Grove Baptist Church
30.2796765,place_of_worship,-97.8080188,Capital Vineyard Church
30.2237718,place_of_worship,-97.7822375,Capitol City Baptist Church
30.2640625,place_of_worship,-97.8093205,Cathedral of Praise
30.2544547,place_of_worship,-97.7132787,Centro Evangelico
30.2426179,place_of_worship,-97.7817125,Chittamani Buddhist Center
30.2290166,place_of_worship,-97.8018447,Christian Life Church
30.1789628,place_of_worship,-97.7807877,Church in Austin
30.3247188,place_of_worship,-97.7516592,Church of Christ of Highland Village
30.1943031,place_of_worship,-97.791389,Church of Christ of South Austin
30.1838549,place_of_worship,-97.8186322,Southwest Church of Christ
30.3347158,place_of_worship,-97.7478682,Church of Glad Tidings
30.2975154,place_of_worship,-97.6805266,Church of God Seventh Day Alfa and Omega
30.2795332,place_of_worship,-97.7052152,Church of the New Testament
30.2498927,place_of_worship,-97.7756575,Community of Christ Church
30.3825418,place_of_worship,-97.7465725,Congregation Beth-El
30.3197152,place_of_worship,-97.71909,Dayspring Chapel
30.2323377,place_of_worship,-97.6987132,Dolores Catholic Church Family Center
30.1990485,place_of_worship,-97.8004847,El Buen Samaritano Episcopal Mission
30.2675909,place_of_worship,-97.7154442,Emmanuel Baptist Church
30.2099204,place_of_worship,-97.7753213,Fairview Family Center
30.3451892,place_of_worship,-97.7360044,Episcopal Church of the Resurrection
30.2631969,place_of_worship,-97.6266629,Faith and Trust Community Bible Church
30.3098036,place_of_worship,-97.6669148,Faith Cathedral
30.2649736,place_of_worship,-97.7821824,Faith Partners Church
30.2347533,place_of_worship,-97.7431343,Faith Presbyterian Church
30.2851978,place_of_worship,-97.681537,First Baptist Church of Heflin
30.2296907,place_of_worship,-97.8784479,First Baptist Church of Oak Hill
30.276389,place_of_worship,-97.743056,First Church of Christ Scientist
30.2425339,place_of_worship,-97.778112,Unity Church of Austin
30.2814125,place_of_worship,-97.7394712,University Avenue Church of Christ
30.2833184,place_of_worship,-97.7392882,University Christian Church
30.2879454,place_of_worship,-97.7412464,University United Methodist Church
30.4463725,place_of_worship,-97.8057297,Vineyard Christian Fellowship
30.2281189,place_of_worship,-97.6971126,Victory Outreach Church
30.211644,place_of_worship,-97.7287679,Victory Out Reach Church
30.3704353,place_of_worship,-97.7557848,Virtuous Reality Ministries
30.2367399,place_of_worship,-97.8554865,Western Hills Church of Christ
30.2951409,place_of_worship,-97.8211627,Westlake United Methodist Church
30.3759368,place_of_worship,-97.7553001,Westover Hills Church
30.3547687,place_of_worship,-97.7553964,Zion Messiaic Church
30.2079205,place_of_worship,-97.8291544,Zion Rest Baptist Church
30.3064088,hospital,-97.7462348,Austin Heart Center
30.3115221,hospital,-97.7427275,Austin American Sleep Diagnostic Center
30.2743706,hospital,-97.733919,Austin Women's Hospital
30.2873225,hospital,-97.8269516,Saint Jude Medical Center
30.2259375,hospital,-97.7745796,St . David's South Austin Medical Center
30.2742901,hospital,-97.7346834,Seton Southwest-Shivers Center
30.423633,post_office,-97.7572539,Balcones Post Office
30.3536628,hospital,-97.7494158,Texan Surgery Center
30.5223756,post_office,-97.8233655,Cedar Park Post Office
30.208889,post_office,-97.64944,Del Valle Post Office
30.3036712,post_office,-97.7437788,Central Park Station Post Office
30.3535782,post_office,-97.7550206,Chimney Corners Post Office
30.2618187,post_office,-97.7222636,East Austin Post Office
30.3548191,post_office,-97.7366119,Northcross Post Office
30.1982011,post_office,-97.8088505,Mockingbird Post Office
30.3342011,post_office,-97.6995852,Northeast Austin Post Office
30.4437831,post_office,-97.6414386,Pflugerville Post Office
30.2141961,post_office,-97.7341899,Southeast Post Office
30.297381,post_office,-97.7668596,West Austin Post Office
30.26603,school,-97.7418557,American Youthworks Charter School
30.2918407,school,-97.7391202,All Saints Episcopal Day School
30.4753323,school,-97.8359454,Cedar Park Middle School
30.3075441,school,-97.7059238,Cedars International Academy
30.1818075,school,-97.7946496,Christ Community Christian School
30.1728612,school,-97.6293031,Del Valle Junior High School
30.2446621,school,-97.7808296,Faith United Methodist Preschool
30.3695937,school,-97.7583039,First Presbyterian Church Day School
30.2748668,school,-97.7426086,First United Methodist Church of Austin Preschool
30.2959346,school,-97.7689936,Good Shepherd Episcopal School
30.3980542,school,-97.749644,Great Hills Baptist Church Preschool
30.3907452,school,-97.9344255,Hudson Bend Middle School
30.419737,school,-97.7694446,Kathy Caraway Elementary School
30.3851157,school,-97.7032159,McCullough Academy of Excellence
30.23872,school,-97.8792398,Mount Olive Lutheran Church Preschool
30.4675249,school,-97.586526,Murchison Elementary School
30.3741524,school,-97.7561443,Saint Matthews Episcopal Day School
30.2605728,school,-97.7186294,University Of Texas Elementary Charter School
30.315108,school,-97.6923256,Wesley School
30.5480722,school,-97.8698428,Whitestone Elementary School
30.284921,fountain,-97.7295789,LBJ Fountain
30.3342662,post_office,-97.66756,USPS Cross Park Post Office
30.3230437,bank,-97.6965905,A+ Federal Credit Union
30.322392,fuel,-97.6938947,Exxon Tigermart
30.3221769,restaurant,-97.6932173,La Palapa
30.3231224,restaurant,-97.7037688,China Star Buffet
30.3253747,restaurant,-97.7048159,Pappadeaux
30.3278596,restaurant,-97.7048896,Chili's
30.3269188,restaurant,-97.704881,Pappasitos
30.3288301,restaurant,-97.7049325,Japon Sushi
30.5565724,place_of_worship,-97.8466471,Leander Church of Christ
29.9989233,community_centre,-98.0984914,Wimberley Community Center
30.2860412,arts_centre,-97.7330609,Archer M Huntington Art Gallery
30.3525,fire_station,-97.678611,Austin Fire Station Number 23
30.109076,courthouse,-97.3180992,Bastrop County Courthouse
30.418333,fire_station,-97.742778,Austin Fire Station Number 25
30.2292699,fire_station,-97.7132294,Austin Fire Station Number 22
30.1872226,fire_station,-97.7423049,Austin Fire Station Number 24
30.3172982,fire_station,-97.6903305,Austin Fire Station Number 18
30.334722,fire_station,-97.758889,Austin Fire Station Number 19
30.2071424,fire_station,-97.805556,Austin Fire Station Number 20
30.370556,fire_station,-97.75611,Austin Fire Station Number 21
30.298889,fire_station,-97.70944,Austin Fire Station Number 14
30.2535924,fire_station,-97.7673123,Austin Fire Station Number 11
30.265793,fire_station,-97.739426,Austin Fire Station Number 1
30.3064663,fire_station,-97.7294719,Austin Fire Station Number 9
30.2580355,fire_station,-97.6932608,Austin Fire Station Number 15
30.278056,fire_station,-97.684167,Austin Fire Station Number 5
30.2581452,fire_station,-97.7241205,Austin Fire Station Number 7
30.4464326,fire_station,-97.8018727,Austin Fire Station Number 38
30.3999212,fire_station,-97.76592,Austin Fire Station Number 33
30.2766606,fire_station,-97.755,Austin Fire Station Number 4
30.340278,fire_station,-97.7230003,Austin Fire Station Number 16
30.2100894,fire_station,-97.7245972,Austin Fire Station Number 35
30.295833,fire_station,-97.741111,Austin Fire Station Number 3
30.266944,fire_station,-97.790278,Austin Fire Station Number 32
30.293611,fire_station,-97.6315164,Austin Fire Station Number 26
30.3948885,kindergarten,-97.7559213,Triumphant Love Lutheran Child Development Center
30.227778,fire_station,-97.8535259,Austin Fire Station Number 27
30.2687684,kindergarten,-97.7303971,Ebenezer Baptist Church Child Development Center
30.335239,kindergarten,-97.7410103,Grace Garden Child Development Center
30.2986,fire_station,-97.7092,Austin Fire Station Number 10
30.2883148,kindergarten,-97.7412129,University United Methodist Church Early Childhood Center
30.2172394,kindergarten,-97.8462595,Abiding Love Lutheran Child Development Center
30.1299386,library,-97.2905474,Cuero Public Library
30.2762364,library,-97.741983,Texas State Law Library
30.4457219,library,-97.6756441,Wells Branch Community Library
30.309324,library,-97.6669569,University Hills Branch Austin City Library
30.3119867,library,-97.6905742,Winsor Park Branch Austin City Library
30.27395,library,-97.8115454,Westbank Community Library
30.3233724,library,-97.7407732,Yarborough Branch Austin City Library
30.3080683,place_of_worship,-97.6772052,Faith Christian Center
30.2318008,place_of_worship,-97.6990787,Dolores Catholic Church Franciscan Convent
30.4223234,library,-97.7161648,Milwood Branch Austin City Library
30.3632685,library,-97.6977637,Little Walnut Creek Branch Austin City Library
30.2176321,library,-97.8550372,Hampton Will Branch at Oak Hill Branch Austin City Library
30.187603,library,-97.7419349,Southeast Austin Branch Austin City Library
30.2311,library,-97.7575,Scarborough Phillips Library
30.3322104,library,-97.6931974,Saint John Branch Austin City Library
30.2291307,library,-97.7072349,Ruiz Branch Austin City Library
30.3530883,library,-97.7554098,Old Quarry Branch Austin City Library
30.264,library,-97.7219,Downs Jones Library
30.3518579,library,-97.7364843,Austin Independent School District Library Media Center
30.3404839,public_building,-97.6958384,Texas Highway Department
30.3263175,public_building,-97.7241723,Texas Department of Public Safety
30.2654866,public_building,-97.7227824,Huston Tillotson College Administration Building
30.2649,public_building,-97.7229,Agard Lovinggood Administration Building
30.282655,public_building,-97.6661295,Austin Fire Headquarters
30.2294,theatre,-97.753,Mary Moody Northern Theater
30.2546315,public_building,-97.7506581,Deaf Smith Ranger Center
30.2879855,public_building,-97.7486168,Texas Federation of Womens Clubs Headquarters
30.3060828,hospital,-97.7483634,Seton Medical Center H-4 Heliport;Seton Shoal Creek - Daughters of Charity
30.248631,library,-97.7623072,Twin Oaks Library
30.2471074,school,-97.7648594,Mainspring School
30.2478392,cafe,-97.7615443,Cafe Caffeine
30.2526429,fuel,-97.7631321,7-Eleven
30.2594637,school,-97.753871,Armstrong Community Music School
30.6196782,school,-97.6420009,James E. Mitchell Elementary School
30.3565687,restaurant,-97.7473599,Chinatown
30.3565169,restaurant,-97.7473856,Musashino Sushi Dokoro
30.2780903,restaurant,-97.7716979,Magnolia Cafe
30.2781347,fast_food,-97.7720326,Thundercloud Subs
30.2946775,restaurant,-97.7844094,Hula Hut
30.277787,pub,-97.772558,Deep Eddy Cabaret
30.2769346,sporting goods,-97.7709443,RunTex Lake Austin
30.2800588,restaurant,-97.7594781,Zocalo
30.4116126,hospital,-97.7061732,St. David's Hospital
30.2778528,restaurant,-97.7729085,Mangia Pizza
30.2828378,restaurant,-97.7755976,Maudie's Tex Mex
30.4237392,place_of_worship,-97.7092614,United Christian Church
30.4245459,pharmacy,-97.7145657,Walgreen's
30.2744656,pub,-97.7649939,Mean Eyed Cat
30.2835784,place_of_worship,-97.6947577,Friends Meeting of Austin
30.6190962,bar,-97.693914,Office Lounge
30.3982312,school,-97.6432561,Dessau Middle School
30.2638237,restaurant,-97.7632926,Chuy's Barton Springs
30.262808,restaurant,-97.762057,Shady Grove
30.1409927,fire_station,-97.8380746,Manchaca Volunteer Fire Department
30.2794133,restaurant,-97.7600581,Galaxy Cafe
30.2307132,restaurant,-97.7881368,Dan's Hamburgers
30.2464698,pharmacy,-97.7774634,Walgreens
30.24346,fast_food,-97.7831233,Phoenicia Bakery & Deli
30.2435659,fast_food,-97.7818316,Thundercloud Subs
30.2459535,restaurant,-97.7782697,Taco Xpress
30.2316817,restaurant,-97.8001346,Hyde Park Bar & Grill
30.2314518,restaurant,-97.8008555,Madam Mam's
30.0828426,library,-97.8421428,Buda Public Library
30.230688,cafe,-97.7998856,Amy's Ice Creams
30.2439238,fast_food,-97.7827659,Giovanni Pizza Stand
30.0812161,townhall,-97.8429324,Buda City Hall
30.0798792,toilets,-97.8436878,Wheelchair Accessible Public Toilets
30.2026745,cafe,-97.878824,Starbucks
30.0297604,theatre,-97.875576,Hays CISD Performing Arts Center
30.4643757,place_of_worship,-97.8190616,Hill Country Bible Church NW
30.140174,parking,-97.8380032,McCoy's Building Supply Parking Lot
30.1393649,place_of_worship,-97.8366214,Manchaca Baptist Church
30.1395357,parking,-97.8375312,Manchaca Baptist Church Parking Lot
30.4019522,cafe,-97.7264133,Starbucks
30.2360627,restaurant,-97.7954282,Fish City Grill
30.2382873,shop,-97.7975225,Toys R Us
30.2333041,shop,-97.7914972,Target
30.6499929,place_of_worship,-97.6751567,Christ Presbyterian Church (meeting at the Chamber of Commerce)
30.3088816,theatre,-97.8453601,One World Theatre
30.3071847,place_of_worship,-97.8443215,Church of Conscious Harmony
30.3157961,library,-97.8714417,Laura Bush Community Library
30.5469655,fire_station,-97.86837,Fire Station #2
30.5179715,place_of_worship,-97.836816,Good Shepherd Lutheran Church
30.5267355,place_of_worship,-97.8433501,Hill Country Church of Nazerene
30.5325367,place_of_worship,-97.8464126,The Church of Jesus Christ of Latter-day Saints
30.559769,school,-97.8361328,Pleasant Hill Elementary
30.515558,school,-97.7870952,Vista Ridge High School
30.5214214,school,-97.7885028,Henry Middle School
30.1833866,fire_station,-97.8978426,CircleC Fire Station
30.4372791,restaurant,-97.6106326,Hakata Sushi & Asian Grill
30.445382,fast_food,-97.60768,Sonic
30.4433175,restaurant,-97.6089675,Mexican grille
30.2988059,place_of_worship,-97.7434452,Austin Zen Center
30.3346573,pharmacy,-97.7407291,H-E-B Pharmacy
30.1706399,place_of_worship,-97.6317569,Austin Buddhist Center
30.3445226,place_of_worship,-97.7344337,Austin Korean Presbyterian Church
30.3158003,cafe,-97.7416401,Upper Crust Bakery
30.3173785,cafe,-97.7406015,Pacha
30.3185788,restaurant,-97.7397518,Blue Star Cafeteria
30.3183417,restaurant,-97.7399664,Gusto Italian Kitchen
30.3194531,restaurant,-97.7387991,The Omelettry
30.3179119,restaurant,-97.7402411,Maru Japanese
30.3219573,pub,-97.7395201,Billy's on Burnet Road
30.3255061,restaurant,-97.7433739,Fonda San Miguel
30.3321885,fast_food,-97.7403355,Phil's Icehouse
30.3334941,restaurant,-97.7409813,Hangtown Grill
30.3323515,ice_cream,-97.7403355,Amy's Ice Cream
30.3399519,fast_food,-97.7386532,Church's Fried Chicken
30.3417742,restaurant,-97.7383614,Elsie's
30.3415445,restaurant,-97.7391338,Arandas
30.340426,bar,-97.7385931,Poodle Dog Lounge
30.3437964,restaurant,-97.7379751,The Frisco
30.3446186,bar,-97.736413,Lala's
30.3502257,restaurant,-97.7350998,El Mercado
30.3511441,fast_food,-97.7335205,Top Notch
30.3479814,fast_food,-97.7354088,Hil-Bert's
30.3577389,fast_food,-97.730982,Thundercloud Subs
30.3574989,fast_food,-97.7311859,Conan's Pizza
30.3595133,restaurant,-97.7345247,Madam Mam's
30.3601799,fast_food,-97.7370396,Zen
30.3602465,fast_food,-97.7404814,Texadelphia
30.3540549,cafe,-97.7272892,Genuine Joe Coffeehouse
30.3145428,fast_food,-97.7419761,Taco Shack
30.3082256,fast_food,-97.741617,Taco Shack
30.307639,restaurant,-97.7419161,EZ's Brick Oven & Grill
30.3073735,restaurant,-97.7421749,Banzai Sushi & Grill
30.3065679,cafe,-97.7451642,Teo's Gelato and Espresso
30.3059582,restaurant,-97.7442691,Doc's Motorworks
30.3082553,restaurant,-97.7503631,Russell's
30.3080182,restaurant,-97.7504833,Kerbey Lane Cafe
30.3327051,cafe,-97.7601993,Russell's Bakery
30.3367185,restaurant,-97.7579163,Chez Zee
30.3248791,fast_food,-97.7273759,Dan's Hamburgers
30.3232566,restaurant,-97.7275905,Titaya's Thai Cuisine
30.337142,fuel,-97.7561549,Shell
30.3606405,fast_food,-97.7407253,Short Stop
30.3593074,fuel,-97.738159,Chevron Gas
30.3571235,place_of_worship,-97.7479569,Congregation Kol Halev
30.3145527,place_of_worship,-97.7404766,Trinity Lutheran Church
30.323403,fast_food,-97.739207,Torchy's Tacos
30.3426218,fast_food,-97.7255181,Little Deli
30.2770185,pub,-97.7511616,The Tavern
30.3292049,cinema,-97.7079544,Galaxy Highland 10
30.2997979,school,-97.6868532,Austin Peace Academy
30.2951342,fast_food,-97.7425085,Taco Shack
30.2954158,restaurant,-97.7423368,Ruby's BBQ
30.295601,restaurant,-97.7423711,Milto's
30.2953787,restaurant,-97.7432724,Conan's Pizza
30.2960976,cafe,-97.7439762,Texas French Bread
30.2957196,restaurant,-97.7441221,Drungo's
30.2948674,cafe,-97.742826,Ken's Donuts
30.2937038,fast_food,-97.7417617,Torchy's Tacos
30.3018243,fast_food,-97.7449855,P. Terry's Burger Stand
30.3013037,fast_food,-97.7392445,Amy's Ice Cream
30.2940557,fast_food,-97.7423117,Dirty Martin's
30.2955231,cafe,-97.741771,Spider House
30.3015074,fuel,-97.7452894,Shell
30.2970572,fast_food,-97.7414791,Chango's
30.2967459,restaurant,-97.7416594,Thai Kitchen
30.2958121,restaurant,-97.7409556,Trudy's Texas Star
30.2985171,fast_food,-97.7412732,Boomerang's
30.2994508,fast_food,-97.7407324,Thundercloud Subs
30.3010663,fast_food,-97.7390587,Zen
30.3016888,cafe,-97.7386124,La Tazza Fresca
30.3018518,bar,-97.7393505,Nast'y
30.2622549,restaurant,-97.7389741,Iron Works Barbecue
30.3911344,restaurant,-97.7384912,NXNW North By Northwest
30.432584,restaurant,-97.7714049,Asia Cafe Sichuan
30.390988,restaurant,-97.7479611,Cheesecake Factory
30.141679,cafe,-97.832796,Chuck's Deli
30.141196,veterinary,-97.832781,Manchaca Village Veterinary Care
30.1832042,restaurant,-97.8476351,Maudies Hacienda
30.1832487,restaurant,-97.8477981,Baskin Robins
30.1833154,fast_food,-97.8479183,Subway
30.1833377,restaurant,-97.8480556,Galaxy Cafe
30.1835009,restaurant,-97.848253,Brick Oven
30.1847771,restaurant,-97.8475149,Tino's Greek Cafe
30.1849403,post_box,-97.8474205,Mail and More
30.1851035,dentist,-97.8473432,Smiles by Dentistry
30.1851332,restaurant,-97.8472917,Wok On Fire
30.1852296,cafe,-97.8471973,Texenza Coffie
30.3292044,restaurant,-97.7315134,Dart Bowl Cafe
30.3253668,pharmacy,-97.7403883,CVS
30.549027,place_of_worship,-97.7446575,Westside Church of Christ
30.3185317,cafe,-97.7245043,Epoch Coffee
30.552156,pharmacy,-97.8555468,Walgreens
30.5490369,fuel,-97.8528208,Exxon
30.5178816,fuel,-97.8406071,Valero
30.5212263,fuel,-97.8333372,Walmart
30.5448281,fuel,-97.8407455,Texaco
30.5152603,pharmacy,-97.8507465,Walgreens
30.5383561,school,-97.8664313,Winkley Elementary School
30.5087316,fuel,-97.774562,Shell
30.5208625,restaurant,-97.8307015,La Tapitia
30.5213143,fast_food,-97.8309922,McDonald's
30.521766,fast_food,-97.8311168,Pizza Hut
30.522126,restaurant,-97.8299624,Smokey Mo's Bar-B-Q
30.5221238,fast_food,-97.8313557,A&W Root Beer
30.5202188,fast_food,-97.8339875,Panda Express
30.5225264,fast_food,-97.8315582,Taco Cabana
30.5197901,fast_food,-97.8353415,Bush's Chicken
30.5194315,restaurant,-97.832369,J J's Bar-B-Q
30.544165,fast_food,-97.840539,Pizzeria Rialto
30.5405288,fast_food,-97.8491544,Subway
30.5236847,restaurant,-97.832067,Chilis
30.5499212,restaurant,-97.8533226,Great Wall Express
30.5660091,fast_food,-97.847788,Snack Shack
30.5696859,restaurant,-97.8493276,Jardin Del Rey
30.5802577,fuel,-97.8537747,Exxon
30.5794726,restaurant,-97.8542092,O'Leander Cafe
30.221089,restaurant,-97.772538,Casa Maria's
30.394918,cafe,-97.7525341,Starbucks
30.3957428,restaurant,-97.7472319,la Madeleine
30.3955201,restaurant,-97.7503376,P.F. Changs
30.3951194,fast_food,-97.7483387,Pok-e-Jo's BAR B Q
30.4002769,post_office,-97.7480171,Mail Depot
30.4001039,restaurant,-97.748023,Twin Lion
30.3988329,restaurant,-97.7490667,Brick Oven
30.3950396,fast_food,-97.7493683,Elevation Burger
30.4003501,fuel,-97.7485491,Valero
30.3950324,restaurant,-97.7491981,Tinos Greek Cafe
30.400368,fast_food,-97.7480055,Subway
30.4002315,fast_food,-97.7472555,Taco Bell
30.5413367,community_centre,-97.8205836,Cedar Park Center
30.224343,post_office,-97.7624277,South Congress Station
30.2536572,bar,-97.7633983,Saxon Pub
30.3243636,community_centre,-97.7087159,Monarch Event Center
30.2664861,pub,-97.7458683,The Gingerman
30.2024382,fast_food,-97.8066069,Church's Chicken
30.2032588,fuel,-97.8062153,Valero
30.2030224,atm,-97.8048581,Wells Fargo Drive Thru ATM
30.2033005,atm,-97.8071916,Compass Bank ATM
30.2026839,fast_food,-97.8073257,Short Stop
30.2029899,restaurant,-97.8054428,Bill Miller BBQ
30.5326684,hospital,-97.8121948,Cedar Park Medical Center
30.5036915,school,-97.8054393,Cox Elementary
30.3352645,restaurant,-97.8072898,Trento Restaurant
30.6315637,restaurant,-97.6931948,Zio's Italian Restaurant
30.081007,restaurant,-97.843442,Casa Alde Cafe
30.3759941,school,-97.747986,Hill Elementary Playground
30.4125358,fast_food,-97.6904448,McDonald's
30.0030831,school,-98.1138948,Danforth Junior High
30.0025442,school,-98.1105903,Scudder Primary School
30.0054802,school,-98.1140879,Wimberley ISD Annex
30.0014479,school,-98.1022003,WISD Central Office
30.0019124,school,-98.1025437,WISD Bowen AEP Campus
30.0030088,school,-98.1067708,Katherine Ann Porter School
30.0018283,fire_station,-98.1061388,Wimberley Volunteer Fire Station
30.1637939,pub,-97.6908665,VFW Post 8925
30.1223094,place_of_worship,-97.6379604,Elroy Baptist Church
30.0879824,place_of_worship,-97.5011366,Cedar Creek United Methodist Church
30.1128363,school,-97.3359322,Bastrop Intermediate School
30.1129106,school,-97.3421764,Bastrop Middle School
30.1119268,cinema,-97.3093676,Chestnut Square Family Entertainment Center
30.1095508,bar,-97.2935426,American Legion
30.1115648,restaurant,-97.2936177,Roadhouse
30.1100218,restaurant,-97.5849554,Gary's Grill
30.1113273,fast_food,-97.4156024,Jack in the Box
30.1389258,school,-97.4717064,Cedar Creek High School
30.1096752,place_of_worship,-97.4119227,Foundation Christian Ministries
30.120863,fast_food,-97.4315618,Sonic Drive-In
30.1757794,fast_food,-97.5261884,McDonald's
30.0859914,restaurant,-97.5021607,Las Flores
30.3245221,fast_food,-97.7266862,KFC/Long John Silver's
30.2846841,cafe,-97.7324514,Starbucks
30.291373,pub,-97.7346937,Posse East
30.2716752,fast_food,-97.697795,Pizza Hut
30.2723218,fast_food,-97.6968974,McDonald's
30.2640071,bar,-97.7286588,Rio Rita
30.2644797,pub,-97.7301822,Sputnik
30.2723506,restaurant,-97.6907978,Mr. Catfish
30.2739039,fast_food,-97.6976331,Jack in the Box
30.2737556,fast_food,-97.6983305,Church's Chicken
30.2727642,fast_food,-97.6981266,Golden Chick
